 -1.98	  -0.50
 -1.96	  -0.50
 -1.94	  -0.50
 -1.90	  -0.48
 -1.88	  -0.48
 -1.86	  -0.48
 -1.84	  -0.48
 -1.82	  -0.46
 -1.80	  -0.46
 -1.78	  -0.46
 -1.76	  -0.46
 -1.74	  -0.44
 -1.72	  -0.44
 -1.70	  -0.44
 -1.68	  -0.44
 -1.66	  -0.42
 -1.64	  -0.42
 -1.62	  -0.42
 -1.60	  -0.42
 -1.58	  -0.40
 -1.56	  -0.40
 -1.54	  -0.40
 -1.52	  -0.40
 -1.50	  -0.38
 -1.48	  -0.38
 -1.46	  -0.38
 -1.42	  -0.36
 -1.40	  -0.36
 -1.38	  -0.36
 -1.34	  -0.34
 -1.32	  -0.34
 -1.30	  -0.34
 -1.28	  -0.34
 -1.26	  -0.32
 -1.24	  -0.32
 -1.22	  -0.32
 -1.20	  -0.32
 -1.18	  -0.30
 -1.16	  -0.30
 -1.14	  -0.30
 -1.12	  -0.30
 -1.10	  -0.28
 -1.08	  -0.28
 -1.06	  -0.28
 -1.04	  -0.28
 -1.02	  -0.26
 -1.00	  -0.26
 -0.98	  -0.26
 -0.96	  -0.26
 -0.94	  -0.24
 -0.92	  -0.24
 -0.90	  -0.24
 -0.86	  -0.22
 -0.84	  -0.22
 -0.82	  -0.22
 -0.80	  -0.22
 -0.78	  -0.20
 -0.76	  -0.20
 -0.74	  -0.20
 -0.72	  -0.20
 -0.70	  -0.18
 -0.68	  -0.18
 -0.66	  -0.18
 -0.64	  -0.16
 -0.62	  -0.16
 -0.60	  -0.16
 -0.58	  -0.16
 -0.56	  -0.16
 -0.54	  -0.14
 -0.52	  -0.14
 -0.50	  -0.14
 -0.48	  -0.14
 -0.46	  -0.12
 -0.44	  -0.12
 -0.42	  -0.12
 -0.38	  -0.10
 -0.36	  -0.10
 -0.34	  -0.10
 -0.32	  -0.10
 -0.30	  -0.08
 -0.28	  -0.08
 -0.26	  -0.08
 -0.24	  -0.08
 -0.22	  -0.06
 -0.20	  -0.06
 -0.18	  -0.06
 -0.16	  -0.06
 -0.14	  -0.04
 -0.12	  -0.04
 -0.10	  -0.04
 -0.08	  -0.04
 -0.06	  -0.02
 -0.04	  -0.02
 -0.02	  -0.02
